Date,Year,Type,Region,SeasonallyAdjusted_AveragePrice,AveragePrice,Total Volume,Small Hass,Large Hass,XL Hass,Small Bags,Large Bags,XLarge Bags,Total Bags
2015-12-27,2015,conventional,TotalUS,0.95,0.95,27297983.67,9626901.09,10197890.05,1184340.09,4850404.09,1252626.31,185822.04,6288852.44
2015-12-20,2015,conventional,TotalUS,0.98,0.98,25083647.17,8710021.76,9329861.85,1201020.01,4618389.66,1025048.77,199305.12,5842743.55
2015-12-13,2015,conventional,TotalUS,0.93,0.93,28041335.38,9855053.66,10805838.91,1016163.17,4964462.13,1371440.28,28377.23,6364279.64
2015-12-06,2015,conventional,TotalUS,0.89,0.89,28800396.57,9405464.36,12160838.62,931830.63,5005077.36,1233956.21,63229.39,6302262.96
2015-12-27,2015,conventional,West,0.83,0.83,5291979.63,2038443.68,1717599.45,125254.82,838267.79,567269.76,5144.13,1410681.68
2015-12-20,2015,conventional,West,0.88,0.88,4737649.03,2017331.24,1314711.0,130849.6,843691.13,417746.45,13319.61,1274757.19
2015-12-13,2015,conventional,West,0.85,0.85,4899439.92,1798995.46,1596329.01,134101.62,851506.76,517936.19,570.88,1370013.83
2015-12-06,2015,conventional,West,0.75,0.75,6202513.84,2097720.52,2051392.83,107568.34,1360760.83,582846.33,2224.99,1945832.15
2015-12-27,2015,conventional,WestTexNewMexico,0.71,0.71,776404.39,451904.51,141599.36,15486.97,123158.22,33065.33,11190.0,167413.55
2015-12-20,2015,conventional,WestTexNewMexico,0.83,0.83,649885.76,389110.55,108176.29,12953.59,90392.86,23535.8,25716.67,139645.33
2015-12-13,2015,conventional,WestTexNewMexico,0.78,0.78,646041.56,437780.91,100110.13,13576.25,83053.1,10947.84,573.33,94574.27
2015-12-06,2015,conventional,WestTexNewMexico,0.74,0.74,623231.77,398871.12,133434.18,21088.12,68233.56,1604.79,0.0,69838.35
2015-12-27,2015,organic,Albany,1.84,1.83,989.55,8.16,88.59,0.0,892.8,0.0,0.0,892.8
2015-12-20,2015,organic,Albany,1.9,1.89,1163.03,30.24,172.14,0.0,960.65,0.0,0.0,960.65
2015-12-13,2015,organic,Albany,1.86,1.85,995.96,10.44,178.7,0.0,806.82,0.0,0.0,806.82
2015-12-06,2015,organic,Albany,1.85,1.84,1158.42,90.29,104.18,0.0,948.52,15.43,0.0,963.95
2015-12-27,2015,organic,Atlanta,1.85,1.84,3195.0,1366.31,1652.5,0.0,103.33,72.86,0.0,176.19
2015-12-20,2015,organic,Atlanta,1.9,1.89,3973.64,2000.64,1925.52,0.0,36.66,10.82,0.0,47.48
2015-12-13,2015,organic,Atlanta,1.79,1.78,3610.91,1589.39,1581.83,0.0,208.32,231.37,0.0,439.69
2015-12-06,2015,organic,Atlanta,1.49,1.48,4400.25,1358.53,1735.98,0.0,130.0,1175.74,0.0,1305.74
2015-12-27,2015,organic,BaltimoreWashington,1.52,1.51,14201.42,363.5,5263.2,318.34,2247.43,6008.95,0.0,8256.38
2015-12-20,2015,organic,BaltimoreWashington,1.68,1.67,9296.03,504.11,4702.33,419.14,1424.08,2246.37,0.0,3670.45
2015-12-13,2015,organic,BaltimoreWashington,1.73,1.72,12403.85,550.57,4510.99,337.45,2920.24,4084.6,0.0,7004.84
2015-12-06,2015,organic,BaltimoreWashington,1.47,1.46,9717.55,432.82,4364.69,444.69,715.2,3760.15,0.0,4475.35
2015-12-27,2015,organic,Boise,0.91,0.91,2272.26,15.53,508.49,0.0,1008.2,740.04,0.0,1748.24
2015-12-20,2015,organic,Boise,1.18,1.17,1807.57,10.29,409.07,0.0,689.27,698.94,0.0,1388.21
2015-12-13,2015,organic,Boise,0.87,0.87,4054.49,26.21,738.96,2.58,1147.38,2139.36,0.0,3286.74
2015-12-06,2015,organic,Boise,1.37,1.36,1286.83,11.75,533.55,0.0,73.33,668.2,0.0,741.53
2015-12-27,2015,organic,Boston,1.49,1.48,7986.08,9.65,775.99,39.82,7149.89,10.73,0.0,7160.62
2015-12-20,2015,organic,Boston,1.42,1.41,7939.48,26.64,511.07,61.76,7340.01,0.0,0.0,7340.01
2015-12-13,2015,organic,Boston,1.56,1.55,8563.97,18.24,434.18,251.75,7848.99,10.81,0.0,7859.8
2015-12-06,2015,organic,Boston,1.3,1.29,8286.37,37.55,466.83,0.0,7781.99,0.0,0.0,7781.99
2015-12-27,2015,organic,BuffaloRochester,1.48,1.47,5043.15,0.0,166.37,0.0,2751.87,2124.91,0.0,4876.78
2015-12-20,2015,organic,BuffaloRochester,1.51,1.5,5314.55,2.37,151.73,0.0,3672.26,1488.19,0.0,5160.45
2015-12-13,2015,organic,BuffaloRochester,1.46,1.45,4317.94,0.0,130.62,0.0,1502.72,2684.6,0.0,4187.32
2015-12-06,2015,organic,BuffaloRochester,1.58,1.57,2544.92,17.41,102.56,0.0,2298.67,126.28,0.0,2424.95
2015-12-27,2015,organic,California,1.46,1.45,98576.63,14306.68,50893.97,0.0,29507.45,3868.53,0.0,33375.98
2015-12-20,2015,organic,California,1.36,1.35,99793.55,12746.47,48195.95,1.52,25535.8,13313.81,0.0,38849.61
2015-12-13,2015,organic,California,1.4,1.39,98605.4,13609.24,46518.56,3.05,24359.79,14114.76,0.0,38474.55
2015-12-06,2015,organic,California,1.49,1.48,91211.53,17839.96,47527.65,1.53,25661.06,181.33,0.0,25842.39
2015-12-27,2015,organic,Charlotte,1.91,1.9,2948.39,389.52,1416.49,682.38,460.0,0.0,0.0,460.0
2015-12-20,2015,organic,Charlotte,1.91,1.9,2940.47,326.79,1462.14,604.87,546.67,0.0,0.0,546.67
2015-12-13,2015,organic,Charlotte,1.91,1.9,2720.17,321.35,1353.35,527.18,473.33,44.96,0.0,518.29
2015-12-06,2015,organic,Charlotte,1.96,1.95,2487.94,162.31,1278.07,577.56,470.0,0.0,0.0,470.0
2015-12-27,2015,organic,Chicago,1.59,1.58,20995.37,1064.71,19320.66,0.0,610.0,0.0,0.0,610.0
2015-12-20,2015,organic,Chicago,1.59,1.58,22452.3,730.65,21574.99,0.0,143.33,3.33,0.0,146.66
2015-12-13,2015,organic,Chicago,1.6,1.59,24059.71,876.48,23109.9,0.0,73.33,0.0,0.0,73.33
2015-12-06,2015,organic,Chicago,1.6,1.59,27081.13,819.66,26104.8,0.0,156.67,0.0,0.0,156.67
2015-12-27,2015,organic,CincinnatiDayton,1.44,1.43,7088.36,249.94,5919.28,0.0,266.67,652.47,0.0,919.14
2015-12-20,2015,organic,CincinnatiDayton,1.48,1.47,7113.17,303.65,6449.34,0.0,173.03,187.15,0.0,360.18
2015-12-13,2015,organic,CincinnatiDayton,1.33,1.32,8699.18,307.35,6153.05,0.0,440.58,1798.2,0.0,2238.78
2015-12-06,2015,organic,CincinnatiDayton,1.49,1.48,8656.18,234.08,7004.43,0.0,663.33,754.34,0.0,1417.67
2015-12-27,2015,organic,Columbus,1.54,1.53,2970.79,289.7,1781.31,0.0,189.66,710.12,0.0,899.78
2015-12-20,2015,organic,Columbus,1.68,1.67,2002.61,242.01,1474.26,0.0,222.2,64.14,0.0,286.34
2015-12-13,2015,organic,Columbus,1.6,1.59,2253.92,330.43,1469.69,0.0,169.47,284.33,0.0,453.8
2015-12-06,2015,organic,Columbus,1.53,1.52,3535.8,469.17,2218.83,2.23,549.78,295.79,0.0,845.57
2015-12-27,2015,organic,DallasFtWorth,1.34,1.33,10860.07,5921.12,421.38,0.0,3584.44,933.13,0.0,4517.57
2015-12-20,2015,organic,DallasFtWorth,1.39,1.38,11128.3,5742.81,384.49,0.0,4594.21,406.79,0.0,5001.0
2015-12-13,2015,organic,DallasFtWorth,1.44,1.43,12224.14,6036.65,389.17,0.0,5798.32,0.0,0.0,5798.32
2015-12-06,2015,organic,DallasFtWorth,1.49,1.48,10458.62,5582.56,401.5,0.0,4474.56,0.0,0.0,4474.56
2015-12-27,2015,organic,Denver,1.44,1.43,23728.62,9299.54,2853.98,12.14,330.31,11232.65,0.0,11562.96
2015-12-20,2015,organic,Denver,1.36,1.35,27173.38,9203.25,3262.41,4.42,276.67,14426.63,0.0,14703.3
2015-12-13,2015,organic,Denver,1.37,1.36,24285.79,7419.99,3155.41,3.32,444.05,13263.02,0.0,13707.07
2015-12-06,2015,organic,Denver,0.92,0.92,41324.9,3841.78,8059.68,33.27,430.0,28960.17,0.0,29390.17
2015-12-27,2015,organic,Detroit,1.62,1.61,6834.42,1276.73,3370.14,0.0,366.67,1820.88,0.0,2187.55
2015-12-20,2015,organic,Detroit,1.81,1.8,4973.92,1421.84,3078.38,0.0,376.67,97.03,0.0,473.7
2015-12-13,2015,organic,Detroit,1.54,1.53,5677.68,1494.58,2748.69,0.0,196.67,1237.74,0.0,1434.41
2015-12-06,2015,organic,Detroit,1.81,1.8,7059.51,1289.28,4788.95,0.0,300.0,681.28,0.0,981.28
2015-12-27,2015,organic,GrandRapids,1.68,1.67,2010.73,822.95,941.11,0.0,246.67,0.0,0.0,246.67
2015-12-20,2015,organic,GrandRapids,1.67,1.66,1991.44,1015.15,816.29,0.0,160.0,0.0,0.0,160.0
2015-12-13,2015,organic,GrandRapids,1.56,1.55,2093.11,1024.98,891.47,0.0,176.66,0.0,0.0,176.66
2015-12-06,2015,organic,GrandRapids,1.65,1.64,1643.19,944.24,492.28,0.0,206.67,0.0,0.0,206.67
2015-12-27,2015,organic,GreatLakes,1.5,1.49,66775.85,6557.08,43451.67,4.66,6579.3,10183.14,0.0,16762.44
2015-12-20,2015,organic,GreatLakes,1.56,1.55,62669.16,7341.18,45409.35,6.23,4761.67,5150.73,0.0,9912.4
2015-12-13,2015,organic,GreatLakes,1.54,1.53,65341.66,7762.24,46066.59,0.0,4150.64,7362.19,0.0,11512.83
2015-12-06,2015,organic,GreatLakes,1.61,1.6,71502.74,7269.3,53935.3,3.12,5915.04,4379.98,0.0,10295.02
2015-12-27,2015,organic,HarrisburgScranton,1.46,1.45,5828.38,79.19,186.22,16.23,959.63,4587.11,0.0,5546.74
2015-12-20,2015,organic,HarrisburgScranton,2.1,2.09,2787.93,116.92,171.24,17.81,1452.29,1029.67,0.0,2481.96
2015-12-13,2015,organic,HarrisburgScranton,2.01,2.0,4330.23,68.06,235.65,19.56,1597.46,2409.5,0.0,4006.96
2015-12-06,2015,organic,HarrisburgScranton,1.31,1.3,4854.67,137.97,185.9,3.2,415.87,4111.73,0.0,4527.6
2015-12-27,2015,organic,HartfordSpringfield,2.33,2.32,5526.5,88.59,3733.01,6.81,1619.34,78.75,0.0,1698.09
2015-12-20,2015,organic,HartfordSpringfield,2.25,2.24,3998.59,222.69,1874.44,230.89,1670.57,0.0,0.0,1670.57
2015-12-13,2015,organic,HartfordSpringfield,2.35,2.34,6923.91,75.32,2154.16,2410.25,2284.18,0.0,0.0,2284.18
2015-12-06,2015,organic,HartfordSpringfield,2.17,2.16,2739.09,192.25,2179.25,15.11,349.15,3.33,0.0,352.48
2015-12-27,2015,organic,Houston,1.32,1.31,10598.3,4797.41,57.91,0.0,4815.51,927.47,0.0,5742.98
2015-12-20,2015,organic,Houston,1.28,1.27,9253.24,4463.03,88.26,0.0,3278.23,1423.72,0.0,4701.95
2015-12-13,2015,organic,Houston,1.36,1.35,11494.89,4757.11,93.57,0.0,6636.26,7.95,0.0,6644.21
2015-12-06,2015,organic,Houston,1.5,1.49,8216.98,4787.28,85.7,0.0,3344.0,0.0,0.0,3344.0
2015-12-27,2015,organic,Indianapolis,1.5,1.49,1726.25,207.04,1052.49,0.0,394.95,71.77,0.0,466.72
2015-12-20,2015,organic,Indianapolis,1.62,1.61,1601.29,289.63,1082.9,0.0,169.1,59.66,0.0,228.76
2015-12-13,2015,organic,Indianapolis,1.36,1.35,2068.47,275.19,926.78,0.0,184.16,682.34,0.0,866.5
2015-12-06,2015,organic,Indianapolis,1.32,1.31,2106.77,301.9,898.59,0.0,320.0,586.28,0.0,906.28
2015-12-27,2015,organic,Jacksonville,1.83,1.82,1754.98,1154.87,45.01,28.43,526.67,0.0,0.0,526.67
2015-12-20,2015,organic,Jacksonville,1.84,1.83,1742.99,1078.97,55.37,15.32,593.33,0.0,0.0,593.33
2015-12-13,2015,organic,Jacksonville,1.91,1.9,1478.7,1132.66,42.17,10.54,293.33,0.0,0.0,293.33
2015-12-06,2015,organic,Jacksonville,1.77,1.76,2080.56,1762.15,43.1,18.64,256.67,0.0,0.0,256.67
2015-12-27,2015,organic,LasVegas,1.95,1.94,4595.5,1188.98,2391.02,0.0,701.41,314.09,0.0,1015.5
2015-12-20,2015,organic,LasVegas,2.0,1.99,4921.37,1672.16,2841.33,0.0,258.73,149.15,0.0,407.88
2015-12-13,2015,organic,LasVegas,1.9,1.89,5606.22,1979.71,3117.37,0.0,408.49,100.65,0.0,509.14
2015-12-06,2015,organic,LasVegas,1.98,1.97,4459.56,2223.41,2159.48,0.0,76.67,0.0,0.0,76.67
2015-12-27,2015,organic,LosAngeles,1.22,1.21,52474.67,8914.66,15290.56,0.0,25485.27,2784.18,0.0,28269.45
2015-12-20,2015,organic,LosAngeles,1.11,1.11,53170.36,7660.24,13978.6,1.56,22728.58,8801.38,0.0,31529.96
2015-12-13,2015,organic,LosAngeles,1.15,1.14,51913.12,8067.97,13612.91,0.0,21066.55,9165.69,0.0,30232.24
2015-12-06,2015,organic,LosAngeles,1.24,1.23,43059.51,9738.84,11520.76,1.57,21632.95,165.39,0.0,21798.34
2015-12-27,2015,organic,Louisville,1.83,1.82,862.59,9.98,690.02,0.0,60.0,102.59,0.0,162.59
2015-12-20,2015,organic,Louisville,1.81,1.8,924.46,33.57,833.02,0.0,13.33,44.54,0.0,57.87
2015-12-13,2015,organic,Louisville,1.53,1.52,1111.9,28.91,798.1,0.0,0.0,284.89,0.0,284.89
2015-12-06,2015,organic,Louisville,1.2,1.19,1391.25,15.13,868.57,0.0,0.0,507.55,0.0,507.55
2015-12-27,2015,organic,MiamiFtLauderdale,1.58,1.57,1155.71,120.88,18.16,0.0,1016.67,0.0,0.0,1016.67
2015-12-20,2015,organic,MiamiFtLauderdale,1.51,1.5,1563.02,34.6,1.3,0.0,1527.12,0.0,0.0,1527.12
2015-12-13,2015,organic,MiamiFtLauderdale,1.51,1.5,1366.32,8.91,11.73,0.0,1345.68,0.0,0.0,1345.68
2015-12-06,2015,organic,MiamiFtLauderdale,1.5,1.49,1054.07,2.3,1.3,0.0,1043.8,6.67,0.0,1050.47
2015-12-27,2015,organic,Midsouth,1.61,1.6,51768.23,2070.07,25260.38,2431.47,11522.75,10483.56,0.0,22006.31
2015-12-20,2015,organic,Midsouth,1.72,1.71,43696.22,2258.69,27086.7,2382.98,9205.1,2762.75,0.0,11967.85
2015-12-13,2015,organic,Midsouth,1.69,1.68,46565.74,2651.64,24678.0,1960.98,10126.62,7148.5,0.0,17275.12
2015-12-06,2015,organic,Midsouth,1.6,1.59,43426.6,1765.38,24285.58,2239.72,7305.22,7830.7,0.0,15135.92
2015-12-27,2015,organic,Nashville,1.63,1.62,3895.76,501.13,2284.69,0.0,840.0,269.94,0.0,1109.94
2015-12-20,2015,organic,Nashville,1.67,1.66,3764.64,479.91,2713.01,0.0,533.33,38.39,0.0,571.72
2015-12-13,2015,organic,Nashville,1.54,1.53,4594.71,592.64,2602.48,0.0,696.67,702.92,0.0,1399.59
2015-12-06,2015,organic,Nashville,1.5,1.49,4204.87,394.56,2569.3,0.0,620.0,621.01,0.0,1241.01
2015-12-27,2015,organic,NewOrleansMobile,1.56,1.55,2215.74,383.17,5.85,0.0,1826.72,0.0,0.0,1826.72
2015-12-20,2015,organic,NewOrleansMobile,1.67,1.66,1822.24,470.42,0.0,0.0,1351.82,0.0,0.0,1351.82
2015-12-13,2015,organic,NewOrleansMobile,1.61,1.6,1529.16,424.7,0.0,0.0,1104.46,0.0,0.0,1104.46
2015-12-06,2015,organic,NewOrleansMobile,1.36,1.35,2211.53,294.65,0.0,0.0,1916.88,0.0,0.0,1916.88
2015-12-27,2015,organic,NewYork,1.91,1.9,21565.58,1752.06,6546.95,1319.02,5757.79,6189.76,0.0,11947.55
2015-12-20,2015,organic,NewYork,1.94,1.93,24549.47,3571.41,11118.88,1760.45,7057.1,1041.63,0.0,8098.73
2015-12-13,2015,organic,NewYork,1.91,1.9,23927.09,2764.18,6739.98,4130.01,7553.74,2739.18,0.0,10292.92
2015-12-06,2015,organic,NewYork,1.66,1.65,18494.23,4117.08,7226.46,1106.58,200.3,5843.81,0.0,6044.11
2015-12-27,2015,organic,Northeast,1.71,1.7,75884.69,2608.86,15574.88,1202.38,34774.94,21723.63,0.0,56498.57
2015-12-20,2015,organic,Northeast,1.78,1.77,73826.41,5825.64,17999.1,2401.24,40812.08,6788.35,0.0,47600.43
2015-12-13,2015,organic,Northeast,1.81,1.8,76466.85,3310.22,12755.23,7637.49,37344.72,15419.19,0.0,52763.91
2015-12-06,2015,organic,Northeast,1.54,1.53,67245.25,5884.58,13280.16,961.1,29475.97,17643.44,0.0,47119.41
2015-12-27,2015,organic,NorthernNewEngland,1.66,1.65,8119.93,10.91,155.21,0.0,7953.81,0.0,0.0,7953.81
2015-12-20,2015,organic,NorthernNewEngland,1.66,1.65,9262.66,9.65,149.62,0.0,9103.39,0.0,0.0,9103.39
2015-12-13,2015,organic,NorthernNewEngland,1.63,1.62,8029.92,9.61,134.51,0.0,7885.8,0.0,0.0,7885.8
2015-12-06,2015,organic,NorthernNewEngland,1.62,1.61,9278.66,11.96,78.95,0.0,9184.42,3.33,0.0,9187.75
2015-12-27,2015,organic,Orlando,1.68,1.67,3110.45,1617.61,49.42,0.0,1119.57,323.85,0.0,1443.42
2015-12-20,2015,organic,Orlando,1.9,1.89,2850.72,2169.48,70.88,0.0,610.36,0.0,0.0,610.36
2015-12-13,2015,organic,Orlando,1.88,1.87,2437.13,1757.87,80.84,0.0,598.42,0.0,0.0,598.42
2015-12-06,2015,organic,Orlando,1.86,1.85,2811.06,1961.6,52.79,0.0,796.67,0.0,0.0,796.67
2015-12-27,2015,organic,Philadelphia,1.51,1.5,8780.15,340.1,2365.13,3.71,560.04,5511.17,0.0,6071.21
2015-12-20,2015,organic,Philadelphia,1.84,1.83,6900.94,719.56,2853.84,522.0,1195.09,1610.45,0.0,2805.54
2015-12-13,2015,organic,Philadelphia,1.8,1.79,7292.08,256.6,1559.27,952.44,1098.51,3425.26,0.0,4523.77
2015-12-06,2015,organic,Philadelphia,1.36,1.35,7324.92,482.3,1520.73,23.75,64.68,5233.46,0.0,5298.14
2015-12-27,2015,organic,PhoenixTucson,1.73,1.72,7422.47,5038.15,906.49,0.0,1324.33,153.5,0.0,1477.83
2015-12-20,2015,organic,PhoenixTucson,1.8,1.79,6499.82,4879.21,919.88,0.0,679.05,21.68,0.0,700.73
2015-12-13,2015,organic,PhoenixTucson,1.73,1.72,6991.24,5065.07,1160.53,0.0,765.64,0.0,0.0,765.64
2015-12-06,2015,organic,PhoenixTucson,1.88,1.87,5936.27,4843.94,832.33,0.0,260.0,0.0,0.0,260.0
2015-12-27,2015,organic,Pittsburgh,1.51,1.5,749.03,199.16,29.63,0.0,450.74,69.5,0.0,520.24
2015-12-20,2015,organic,Pittsburgh,1.56,1.55,679.51,234.43,31.59,0.0,287.87,125.62,0.0,413.49
2015-12-13,2015,organic,Pittsburgh,1.57,1.56,852.98,283.91,46.87,0.0,354.8,167.4,0.0,522.2
2015-12-06,2015,organic,Pittsburgh,1.56,1.55,1313.49,332.88,238.73,0.0,555.08,186.8,0.0,741.88
2015-12-27,2015,organic,Plains,1.61,1.6,32041.32,3224.07,13453.09,1672.35,5921.08,7770.73,0.0,13691.81
2015-12-20,2015,organic,Plains,1.7,1.69,29471.57,3393.9,12896.24,3386.0,4937.52,4857.91,0.0,9795.43
2015-12-13,2015,organic,Plains,1.83,1.82,24664.21,3395.15,13189.18,1592.19,4488.01,1999.68,0.0,6487.69
2015-12-06,2015,organic,Plains,1.93,1.92,21986.87,2915.26,13652.88,368.09,3518.24,1532.4,0.0,5050.64
2015-12-27,2015,organic,Portland,1.25,1.24,27118.17,1189.96,10909.14,10.05,6705.83,8303.19,0.0,15009.02
2015-12-20,2015,organic,Portland,1.22,1.21,25645.44,1202.15,8864.75,3.35,5902.85,9672.34,0.0,15575.19
2015-12-13,2015,organic,Portland,0.93,0.93,67512.97,1262.85,20963.47,3.35,21656.83,23626.47,0.0,45283.3
2015-12-06,2015,organic,Portland,1.67,1.66,12668.99,934.4,8211.33,0.0,7.43,3515.83,0.0,3523.26
2015-12-27,2015,organic,RaleighGreensboro,1.75,1.74,3905.44,256.26,1936.8,437.05,1116.34,158.99,0.0,1275.33
2015-12-20,2015,organic,RaleighGreensboro,1.78,1.77,4400.55,309.75,2197.77,543.03,1350.0,0.0,0.0,1350.0
2015-12-13,2015,organic,RaleighGreensboro,1.82,1.81,3270.51,240.87,2033.23,379.06,570.0,47.35,0.0,617.35
2015-12-06,2015,organic,RaleighGreensboro,1.83,1.82,3494.91,146.52,2097.0,419.63,798.35,33.41,0.0,831.76
2015-12-27,2015,organic,RichmondNorfolk,1.54,1.53,4116.38,59.01,1910.71,233.68,1292.73,620.25,0.0,1912.98
2015-12-20,2015,organic,RichmondNorfolk,1.68,1.67,3999.44,66.16,2449.2,215.03,1265.11,3.94,0.0,1269.05
2015-12-13,2015,organic,RichmondNorfolk,1.68,1.67,3565.0,85.17,2009.89,194.01,1213.84,62.09,0.0,1275.93
2015-12-06,2015,organic,RichmondNorfolk,1.68,1.67,3089.71,42.65,1608.75,223.9,1060.0,154.41,0.0,1214.41
2015-12-27,2015,organic,Roanoke,1.42,1.41,4367.47,33.27,2525.8,0.0,690.0,1118.4,0.0,1808.4
2015-12-20,2015,organic,Roanoke,1.6,1.59,3569.54,47.01,3008.82,0.0,495.93,17.78,0.0,513.71
2015-12-13,2015,organic,Roanoke,1.56,1.55,3195.92,108.32,2452.48,0.0,467.11,168.01,0.0,635.12
2015-12-06,2015,organic,Roanoke,1.56,1.55,3016.06,61.69,2193.93,0.0,483.33,277.11,0.0,760.44
2015-12-27,2015,organic,Sacramento,1.73,1.72,4946.4,1142.95,3722.48,0.0,80.97,0.0,0.0,80.97
2015-12-20,2015,organic,Sacramento,1.69,1.68,5161.57,1124.17,3959.43,0.0,77.97,0.0,0.0,77.97
2015-12-13,2015,organic,Sacramento,1.69,1.68,5141.65,1171.12,3811.97,0.0,158.56,0.0,0.0,158.56
2015-12-06,2015,organic,Sacramento,1.44,1.43,7422.92,1835.84,4810.97,0.0,762.78,13.33,0.0,776.11
2015-12-27,2015,organic,SanDiego,1.63,1.62,8704.72,1834.72,5181.54,0.0,472.88,1215.58,0.0,1688.46
2015-12-20,2015,organic,SanDiego,1.24,1.23,11727.34,1099.57,5048.8,0.0,592.32,4986.65,0.0,5578.97
2015-12-13,2015,organic,SanDiego,1.28,1.27,12242.29,1084.4,5007.42,3.24,674.51,5472.72,0.0,6147.23
2015-12-06,2015,organic,SanDiego,1.84,1.83,5564.87,1256.25,3763.92,0.0,541.37,3.33,0.0,544.7
2015-12-27,2015,organic,SanFrancisco,1.89,1.88,14081.58,792.47,13036.76,0.0,252.35,0.0,0.0,252.35
2015-12-20,2015,organic,SanFrancisco,1.88,1.87,13703.79,980.71,12582.57,0.0,140.51,0.0,0.0,140.51
2015-12-13,2015,organic,SanFrancisco,1.95,1.94,13713.65,1379.97,12152.1,0.0,181.58,0.0,0.0,181.58
2015-12-06,2015,organic,SanFrancisco,1.93,1.92,15144.79,1663.88,13355.31,0.0,125.6,0.0,0.0,125.6
2015-12-27,2015,organic,Seattle,1.52,1.51,21378.66,610.22,13103.85,4.01,80.12,7580.46,0.0,7660.58
2015-12-20,2015,organic,Seattle,1.56,1.55,22819.1,505.82,13425.9,12.02,51.94,8823.42,0.0,8875.36
2015-12-13,2015,organic,Seattle,1.03,1.03,53336.93,617.87,19731.07,34.72,51.55,32901.72,0.0,32953.27
2015-12-06,2015,organic,Seattle,2.07,2.06,16605.6,556.65,11750.04,14.68,11.87,4272.36,0.0,4284.23
2015-12-27,2015,organic,SouthCarolina,1.72,1.71,3617.71,561.54,1202.97,306.62,1516.55,30.03,0.0,1546.58
2015-12-20,2015,organic,SouthCarolina,1.78,1.77,3240.71,572.06,1280.97,344.25,1033.02,10.41,0.0,1043.43
2015-12-13,2015,organic,SouthCarolina,1.75,1.74,3893.76,558.34,1373.19,268.34,1601.85,92.04,0.0,1693.89
2015-12-06,2015,organic,SouthCarolina,1.74,1.73,3775.9,574.52,1195.56,295.4,1594.12,116.3,0.0,1710.42
2015-12-27,2015,organic,SouthCentral,1.4,1.39,56297.88,21950.8,3750.99,0.0,26668.65,3927.44,0.0,30596.09
2015-12-20,2015,organic,SouthCentral,1.42,1.41,52488.05,21127.59,3331.02,0.0,24355.9,3673.54,0.0,28029.44
2015-12-13,2015,organic,SouthCentral,1.44,1.43,59392.62,22665.44,4692.95,0.0,31725.74,308.49,0.0,32034.23
2015-12-06,2015,organic,SouthCentral,1.5,1.49,52066.09,22080.38,4496.4,0.0,25094.13,395.18,0.0,25489.31
2015-12-27,2015,organic,Southeast,1.71,1.7,25732.69,9112.06,5396.93,486.56,9824.23,912.91,0.0,10737.14
2015-12-20,2015,organic,Southeast,1.81,1.8,25412.6,11041.17,5879.54,516.51,7873.16,102.22,0.0,7975.38
2015-12-13,2015,organic,Southeast,1.75,1.74,24743.66,9360.81,5604.0,383.91,8680.07,714.87,0.0,9394.94
2015-12-06,2015,organic,Southeast,1.67,1.66,26746.71,10128.33,5808.76,431.28,8091.5,2286.84,0.0,10378.34
2015-12-27,2015,organic,Spokane,1.6,1.59,1723.36,41.54,1206.17,0.0,12.85,462.8,0.0,475.65
2015-12-20,2015,organic,Spokane,1.57,1.56,1711.63,42.41,1048.06,0.0,0.0,621.16,0.0,621.16
2015-12-13,2015,organic,Spokane,1.33,1.32,2568.24,38.55,1587.44,0.0,0.0,942.25,0.0,942.25
2015-12-06,2015,organic,Spokane,2.1,2.09,1153.0,56.94,972.98,0.0,0.0,123.08,0.0,123.08
2015-12-27,2015,organic,StLouis,1.07,1.07,7851.73,1347.91,935.8,12.36,214.52,5341.14,0.0,5555.66
2015-12-20,2015,organic,StLouis,1.35,1.34,5230.35,1228.13,866.31,8.84,47.86,3079.21,0.0,3127.07
2015-12-13,2015,organic,StLouis,1.81,1.8,2368.84,1002.83,927.34,0.0,25.73,412.94,0.0,438.67
